League,Day,Team 1,Team 2,Score
Euroleague,"Jan 18, 2019",Zalgiris,Panathinaikos,82 - 69
Euroleague,"Jan 18, 2019",TD Systems Baskonia,AX Armani Exchange Milano,80 - 75
Euroleague,"Jan 24, 2019",Fenerbahce,Olympiacos,90 - 75
Euroleague,"Jan 24, 2019",Maccabi Playtika Tel Aviv,Panathinaikos,84 - 75
Euroleague,"Jan 24, 2019",AX Armani Exchange Milano,Zalgiris,80 - 70
Euroleague,"Jan 24, 2019",Real Madrid,Anadolu Efes,92 - 84
Euroleague,"Jan 25, 2019",Khimki Moscow Region,FC Bayern München,60 - 71
Euroleague,"Jan 25, 2019",Darussafaka,TD Systems Baskonia,80 - 75
Euroleague,"Jan 25, 2019",Buducnost VOLI,Herbalife Gran Canaria,75 - 70
Euroleague,"Jan 25, 2019",F.C. Barcelona,CSKA Moscow,76 - 84
Euroleague,"Jan 31, 2019",Khimki Moscow Region,Zalgiris,74 - 64
Euroleague,"Jan 31, 2019",Olympiacos,F.C. Barcelona,55 - 76
Euroleague,"Jan 31, 2019",FC Bayern München,Fenerbahce,90 - 86
Euroleague,"Jan 31, 2019",TD Systems Baskonia,Maccabi Playtika Tel Aviv,97 - 73
Euroleague,"Feb 1, 2019",CSKA Moscow,Buducnost VOLI,99 - 69
Euroleague,"Feb 1, 2019",Darussafaka,Real Madrid,82 - 86
Euroleague,"Feb 1, 2019",Panathinaikos,Anadolu Efes,88 - 75
Euroleague,"Feb 1, 2019",Herbalife Gran Canaria,AX Armani Exchange Milano,104 - 106
Euroleague,"Feb 7, 2019",Anadolu Efes,Herbalife Gran Canaria,93 - 74
Euroleague,"Feb 7, 2019",Buducnost VOLI,Khimki Moscow Region,90 - 98
Euroleague,"Feb 7, 2019",Maccabi Playtika Tel Aviv,Olympiacos,65 - 64
Euroleague,"Feb 7, 2019",F.C. Barcelona,Zalgiris,78 - 72
Euroleague,"Feb 8, 2019",CSKA Moscow,Real Madrid,82 - 78
Euroleague,"Feb 8, 2019",Fenerbahce,Panathinaikos,85 - 66
Euroleague,"Feb 8, 2019",TD Systems Baskonia,FC Bayern München,76 - 68
Euroleague,"Feb 8, 2019",AX Armani Exchange Milano,Darussafaka,90 - 78
Euroleague,"Feb 21, 2019",CSKA Moscow,Herbalife Gran Canaria,107 - 85
Euroleague,"Feb 21, 2019",Anadolu Efes,Olympiacos,75 - 65
Euroleague,"Feb 21, 2019",AX Armani Exchange Milano,Maccabi Playtika Tel Aviv,87 - 83
Euroleague,"Feb 21, 2019",F.C. Barcelona,TD Systems Baskonia,77 - 67
Euroleague,"Feb 22, 2019",Darussafaka,Fenerbahce,75 - 97
Euroleague,"Feb 22, 2019",Zalgiris,Buducnost VOLI,84 - 76
Euroleague,"Feb 22, 2019",Panathinaikos,Khimki Moscow Region,94 - 85
Euroleague,"Feb 22, 2019",Real Madrid,FC Bayern München,91 - 78
Euroleague,"Feb 28, 2019",Khimki Moscow Region,AX Armani Exchange Milano,88 - 90
Euroleague,"Feb 28, 2019",Fenerbahce,Anadolu Efes,84 - 66
Euroleague,"Feb 28, 2019",Maccabi Playtika Tel Aviv,Darussafaka,77 - 58
Euroleague,"Feb 28, 2019",TD Systems Baskonia,Zalgiris,80 - 73
Euroleague,"Feb 28, 2019",Herbalife Gran Canaria,Panathinaikos,80 - 99
Euroleague,"Mar 1, 2019",Buducnost VOLI,FC Bayern München,75 - 89
Euroleague,"Mar 1, 2019",Olympiacos,CSKA Moscow,81 - 97
Euroleague,"Mar 1, 2019",F.C. Barcelona,Real Madrid,77 - 70
Euroleague,"Mar 7, 2019",Darussafaka,Panathinaikos,67 - 91
Euroleague,"Mar 7, 2019",Zalgiris,Herbalife Gran Canaria,98 - 64
Euroleague,"Mar 7, 2019",FC Bayern München,Maccabi Playtika Tel Aviv,70 - 77
Euroleague,"Mar 7, 2019",Real Madrid,Fenerbahce,101 - 86
Euroleague,"Mar 8, 2019",CSKA Moscow,AX Armani Exchange Milano,101 - 95
Euroleague,"Mar 8, 2019",Anadolu Efes,F.C. Barcelona,92 - 70
Euroleague,"Mar 8, 2019",Buducnost VOLI,Olympiacos,76 - 89
Euroleague,"Mar 8, 2019",TD Systems Baskonia,Khimki Moscow Region,104 - 86
Euroleague,"Mar 14, 2019",Khimki Moscow Region,Real Madrid,75 - 100
Euroleague,"Mar 14, 2019",Zalgiris,FC Bayern München,85 - 79
Euroleague,"Mar 14, 2019",Maccabi Playtika Tel Aviv,Anadolu Efes,71 - 79
Euroleague,"Mar 14, 2019",AX Armani Exchange Milano,Olympiacos,66 - 57
Euroleague,"Mar 14, 2019",Herbalife Gran Canaria,Darussafaka,84 - 64
Euroleague,"Mar 15, 2019",CSKA Moscow,Panathinaikos,77 - 78
Euroleague,"Mar 15, 2019",Fenerbahce,F.C. Barcelona,88 - 82
Euroleague,"Mar 15, 2019",TD Systems Baskonia,Buducnost VOLI,82 - 62
Euroleague,"Mar 19, 2019",Anadolu Efes,CSKA Moscow,78 - 80
Euroleague,"Mar 19, 2019",Fenerbahce,Buducnost VOLI,76 - 67
Euroleague,"Mar 19, 2019",Olympiacos,FC Bayern München,89 - 69
Euroleague,"Mar 19, 2019",F.C. Barcelona,Herbalife Gran Canaria,93 - 64
Euroleague,"Mar 20, 2019",Darussafaka,Khimki Moscow Region,91 - 85
Euroleague,"Mar 20, 2019",Panathinaikos,TD Systems Baskonia,72 - 70
Euroleague,"Mar 20, 2019",Maccabi Playtika Tel Aviv,Zalgiris,83 - 85
Euroleague,"Mar 20, 2019",Real Madrid,AX Armani Exchange Milano,92 - 89
Euroleague,"Mar 21, 2019",CSKA Moscow,Fenerbahce,70 - 68
Euroleague,"Mar 21, 2019",Buducnost VOLI,Anadolu Efes,84 - 91
Euroleague,"Mar 21, 2019",FC Bayern München,F.C. Barcelona,73 - 71
Euroleague,"Mar 21, 2019",Herbalife Gran Canaria,Olympiacos,90 - 67
Euroleague,"Mar 22, 2019",Khimki Moscow Region,Maccabi Playtika Tel Aviv,71 - 76
Euroleague,"Mar 22, 2019",Zalgiris,Darussafaka,94 - 67
Euroleague,"Mar 22, 2019",TD Systems Baskonia,Real Madrid,86 - 76
Euroleague,"Mar 22, 2019",AX Armani Exchange Milano,Panathinaikos,83 - 95
Euroleague,"Mar 28, 2019",Panathinaikos,Real Madrid,73 - 74
Euroleague,"Mar 28, 2019",Maccabi Playtika Tel Aviv,Herbalife Gran Canaria,90 - 55
Euroleague,"Mar 28, 2019",AX Armani Exchange Milano,Fenerbahce,90 - 104
Euroleague,"Mar 28, 2019",F.C. Barcelona,Buducnost VOLI,95 - 83
Euroleague,"Mar 29, 2019",Khimki Moscow Region,CSKA Moscow,72 - 80
Euroleague,"Mar 29, 2019",Darussafaka,FC Bayern München,92 - 87
Euroleague,"Mar 29, 2019",TD Systems Baskonia,Anadolu Efes,92 - 102
Euroleague,"Mar 29, 2019",Olympiacos,Zalgiris,68 - 72
Euroleague,"Apr 4, 2019",CSKA Moscow,TD Systems Baskonia,82 - 78
Euroleague,"Apr 4, 2019",Anadolu Efes,AX Armani Exchange Milano,101 - 95
Euroleague,"Apr 4, 2019",Panathinaikos,Buducnost VOLI,87 - 67
Euroleague,"Apr 4, 2019",Real Madrid,Zalgiris,86 - 93
Euroleague,"Apr 5, 2019",Fenerbahce,Maccabi Playtika Tel Aviv,78 - 75
Euroleague,"Apr 5, 2019",FC Bayern München,Herbalife Gran Canaria,84 - 77
Euroleague,"Apr 5, 2019",Olympiacos,Darussafaka,99 - 74
Euroleague,"Apr 5, 2019",F.C. Barcelona,Khimki Moscow Region,83 - 74
Euroleague,"Apr 16, 2019",CSKA Moscow,TD Systems Baskonia,94 - 68
Euroleague,"Apr 16, 2019",Fenerbahce,Zalgiris,76 - 43
Euroleague,"Apr 17, 2019",Anadolu Efes,F.C. Barcelona,75 - 68
Euroleague,"Apr 17, 2019",Real Madrid,Panathinaikos,75 - 72
Euroleague,"Apr 18, 2019",CSKA Moscow,TD Systems Baskonia,68 - 78
Euroleague,"Apr 18, 2019",Fenerbahce,Zalgiris,80 - 82
Euroleague,"Apr 19, 2019",Anadolu Efes,F.C. Barcelona,72 - 74
Euroleague,"Apr 19, 2019",Real Madrid,Panathinaikos,78 - 63
Euroleague,"Apr 23, 2019",Zalgiris,Fenerbahce,57 - 66
Euroleague,"Apr 23, 2019",Panathinaikos,Real Madrid,82 - 89
Euroleague,"Apr 24, 2019",TD Systems Baskonia,CSKA Moscow,77 - 84
Euroleague,"Apr 24, 2019",F.C. Barcelona,Anadolu Efes,68 - 102
Euroleague,"Apr 25, 2019",Zalgiris,Fenerbahce,82 - 99
Euroleague,"Apr 26, 2019",TD Systems Baskonia,CSKA Moscow,83 - 92
Euroleague,"Apr 26, 2019",F.C. Barcelona,Anadolu Efes,82 - 72
Euroleague,"May 1, 2019",Anadolu Efes,F.C. Barcelona,80 - 71
Euroleague,"May 17, 2019",Fenerbahce,Anadolu Efes,73 - 92
Euroleague,"May 17, 2019",CSKA Moscow,Real Madrid,95 - 90
Euroleague,"May 19, 2019",Fenerbahce,Real Madrid,75 - 94
Euroleague,"May 19, 2019",Anadolu Efes,CSKA Moscow,83 - 91
