League,Day,Team 1,Team 2,team_A_score,team_B_score,winner_team,Tgames1,Wgames1,Lgames1,W%1,L%1,Ppoints1,Npoints1,PPPWG1,NPPWG1,PPPLG1,NPPLG1,DiffT1,DiffW1,DiffL1,Ratio1,Tgames2,Wgames2,Lgames2,W%2,L%2,Ppoints2,Npoints2,PPPWG2,NPPWG2,PPPLG2,NPPLG2,DiffT2,DiffW2,DiffL2,Ratio2
Euroleague,2019-10-25,Alba Berlin,CSKA Moscow,66,82,CSKA Moscow,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10,9,1,90.0,10.0,836,775,85.33,77.44,68.0,78.0,61,7.890000000000001,-10.0,1.0787096774193548
Euroleague,2019-10-25,Crvena zvezda mts,F.C. Barcelona,65,73,F.C. Barcelona,10,3,7,30.0,70.0,780,877,95.33,85.0,70.57,88.86,-97,10.329999999999998,-18.290000000000006,0.8893956670467503,10,5,5,50.0,50.0,787,783,85.4,73.0,72.0,83.6,4,12.400000000000006,-11.599999999999994,1.0051085568326947
Euroleague,2019-10-25,Zalgiris,LDLC ASVEL,70,56,Zalgiris,10,7,3,70.0,30.0,791,768,87.0,75.29,60.67,80.33,23,11.709999999999994,-19.659999999999997,1.0299479166666667,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Euroleague,2019-10-25,AX Armani Exchange Milano,Fenerbahce,87,74,AX Armani Exchange Milano,10,5,5,50.0,50.0,891,903,87.8,82.0,90.4,98.6,-12,5.799999999999997,-8.199999999999989,0.9867109634551495,10,6,4,60.0,40.0,795,752,83.17,69.0,74.0,84.5,43,14.170000000000002,-10.5,1.0571808510638299
Euroleague,2019-10-25,TD Systems Baskonia,Olympiacos,82,66,TD Systems Baskonia,10,4,6,40.0,60.0,818,818,87.5,73.0,78.0,87.67,0,14.5,-9.670000000000002,1.0,10,3,7,30.0,70.0,734,760,92.33,73.0,65.29,77.29,-26,19.33,-12.0,0.9657894736842105
Euroleague,2019-10-24,FC Bayern München,Khimki Moscow Region,74,87,Khimki Moscow Region,10,4,6,40.0,60.0,787,819,84.0,77.25,75.17,85.0,-32,6.75,-9.829999999999998,0.960927960927961,10,2,8,20.0,80.0,808,872,86.0,77.0,79.5,89.75,-64,9.0,-10.25,0.926605504587156
Euroleague,2019-10-24,Maccabi Playtika Tel Aviv,Valencia,76,63,Maccabi Playtika Tel Aviv,10,5,5,50.0,50.0,770,744,77.0,63.6,77.0,85.2,26,13.399999999999999,-8.200000000000003,1.0349462365591398,10,5,5,50.0,50.0,818,854,93.0,86.0,70.6,84.8,-36,7.0,-14.200000000000003,0.9578454332552693
Euroleague,2019-10-24,Anadolu Efes,Real Madrid,76,60,Anadolu Efes,10,7,3,70.0,30.0,870,798,91.86,78.71,75.67,82.33,72,13.150000000000006,-6.659999999999997,1.0902255639097744,10,7,3,70.0,30.0,854,803,86.0,75.57,84.0,91.33,51,10.430000000000007,-7.329999999999998,1.0635118306351183
Euroleague,2019-10-24,Zenit St. Petersburg,Panathinaikos,79,89,Panathinaikos,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10,6,4,60.0,40.0,812,760,87.0,74.0,72.5,79.0,52,13.0,-6.5,1.068421052631579
Euroleague,2019-10-18,Valencia,Anadolu Efes,78,83,Anadolu Efes,10,5,5,50.0,50.0,818,854,93.0,86.0,70.6,84.8,-36,7.0,-14.200000000000003,0.9578454332552693,10,7,3,70.0,30.0,870,798,91.86,78.71,75.67,82.33,72,13.150000000000006,-6.659999999999997,1.0902255639097744
Euroleague,2019-10-18,F.C. Barcelona,Alba Berlin,103,84,F.C. Barcelona,10,5,5,50.0,50.0,787,783,85.4,73.0,72.0,83.6,4,12.400000000000006,-11.599999999999994,1.0051085568326947,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Euroleague,2019-10-18,Olympiacos,Zenit St. Petersburg,68,77,Zenit St. Petersburg,10,3,7,30.0,70.0,734,760,92.33,73.0,65.29,77.29,-26,19.33,-12.0,0.9657894736842105,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Euroleague,2019-10-17,Maccabi Playtika Tel Aviv,Crvena zvezda mts,84,69,Maccabi Playtika Tel Aviv,10,5,5,50.0,50.0,770,744,77.0,63.6,77.0,85.2,26,13.399999999999999,-8.200000000000003,1.0349462365591398,10,3,7,30.0,70.0,780,877,95.33,85.0,70.57,88.86,-97,10.329999999999998,-18.290000000000006,0.8893956670467503
Euroleague,2019-10-17,CSKA Moscow,Khimki Moscow Region,99,86,CSKA Moscow,10,9,1,90.0,10.0,836,775,85.33,77.44,68.0,78.0,61,7.890000000000001,-10.0,1.0787096774193548,10,2,8,20.0,80.0,808,872,86.0,77.0,79.5,89.75,-64,9.0,-10.25,0.926605504587156
Euroleague,2019-10-17,Zalgiris,Real Madrid,86,73,Zalgiris,10,7,3,70.0,30.0,791,768,87.0,75.29,60.67,80.33,23,11.709999999999994,-19.659999999999997,1.0299479166666667,10,7,3,70.0,30.0,854,803,86.0,75.57,84.0,91.33,51,10.430000000000007,-7.329999999999998,1.0635118306351183
Euroleague,2019-10-17,Fenerbahce,TD Systems Baskonia,87,80,Fenerbahce,10,6,4,60.0,40.0,795,752,83.17,69.0,74.0,84.5,43,14.170000000000002,-10.5,1.0571808510638299,10,4,6,40.0,60.0,818,818,87.5,73.0,78.0,87.67,0,14.5,-9.670000000000002,1.0
Euroleague,2019-10-17,FC Bayern München,LDLC ASVEL,104,63,FC Bayern München,10,4,6,40.0,60.0,787,819,84.0,77.25,75.17,85.0,-32,6.75,-9.829999999999998,0.960927960927961,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Euroleague,2019-10-17,Panathinaikos,AX Armani Exchange Milano,78,79,AX Armani Exchange Milano,10,6,4,60.0,40.0,812,760,87.0,74.0,72.5,79.0,52,13.0,-6.5,1.068421052631579,10,5,5,50.0,50.0,891,903,87.8,82.0,90.4,98.6,-12,5.799999999999997,-8.199999999999989,0.9867109634551495
Euroleague,2019-10-11,AX Armani Exchange Milano,Zalgiris,85,81,AX Armani Exchange Milano,10,5,5,50.0,50.0,891,903,87.8,82.0,90.4,98.6,-12,5.799999999999997,-8.199999999999989,0.9867109634551495,10,7,3,70.0,30.0,791,768,87.0,75.29,60.67,80.33,23,11.709999999999994,-19.659999999999997,1.0299479166666667
Euroleague,2019-10-11,Olympiacos,Valencia,89,63,Olympiacos,10,3,7,30.0,70.0,734,760,92.33,73.0,65.29,77.29,-26,19.33,-12.0,0.9657894736842105,10,5,5,50.0,50.0,818,854,93.0,86.0,70.6,84.8,-36,7.0,-14.200000000000003,0.9578454332552693
Euroleague,2019-10-11,Anadolu Efes,Alba Berlin,106,105,Anadolu Efes,10,7,3,70.0,30.0,870,798,91.86,78.71,75.67,82.33,72,13.150000000000006,-6.659999999999997,1.0902255639097744,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Euroleague,2019-10-11,Khimki Moscow Region,TD Systems Baskonia,79,76,Khimki Moscow Region,10,2,8,20.0,80.0,808,872,86.0,77.0,79.5,89.75,-64,9.0,-10.25,0.926605504587156,10,4,6,40.0,60.0,818,818,87.5,73.0,78.0,87.67,0,14.5,-9.670000000000002,1.0
Euroleague,2019-10-11,Zenit St. Petersburg,F.C. Barcelona,63,87,F.C. Barcelona,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10,5,5,50.0,50.0,787,783,85.4,73.0,72.0,83.6,4,12.400000000000006,-11.599999999999994,1.0051085568326947
Euroleague,2019-10-10,Real Madrid,Maccabi Playtika Tel Aviv,86,85,Real Madrid,10,7,3,70.0,30.0,854,803,86.0,75.57,84.0,91.33,51,10.430000000000007,-7.329999999999998,1.0635118306351183,10,5,5,50.0,50.0,770,744,77.0,63.6,77.0,85.2,26,13.399999999999999,-8.200000000000003,1.0349462365591398
Euroleague,2019-10-10,LDLC ASVEL,Panathinaikos,79,78,LDLC ASVEL,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10,6,4,60.0,40.0,812,760,87.0,74.0,72.5,79.0,52,13.0,-6.5,1.068421052631579
Euroleague,2019-10-10,CSKA Moscow,FC Bayern München,79,68,CSKA Moscow,10,9,1,90.0,10.0,836,775,85.33,77.44,68.0,78.0,61,7.890000000000001,-10.0,1.0787096774193548,10,4,6,40.0,60.0,787,819,84.0,77.25,75.17,85.0,-32,6.75,-9.829999999999998,0.960927960927961
Euroleague,2019-10-10,Crvena zvezda mts,Fenerbahce,68,56,Crvena zvezda mts,10,3,7,30.0,70.0,780,877,95.33,85.0,70.57,88.86,-97,10.329999999999998,-18.290000000000006,0.8893956670467503,10,6,4,60.0,40.0,795,752,83.17,69.0,74.0,84.5,43,14.170000000000002,-10.5,1.0571808510638299
Euroleague,2019-10-04,Alba Berlin,Zenit St. Petersburg,85,65,Alba Berlin,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
Euroleague,2019-10-04,Anadolu Efes,F.C. Barcelona,64,74,F.C. Barcelona,10,7,3,70.0,30.0,870,798,91.86,78.71,75.67,82.33,72,13.150000000000006,-6.659999999999997,1.0902255639097744,10,5,5,50.0,50.0,787,783,85.4,73.0,72.0,83.6,4,12.400000000000006,-11.599999999999994,1.0051085568326947
Euroleague,2019-10-04,Zalgiris,TD Systems Baskonia,58,70,TD Systems Baskonia,10,7,3,70.0,30.0,791,768,87.0,75.29,60.67,80.33,23,11.709999999999994,-19.659999999999997,1.0299479166666667,10,4,6,40.0,60.0,818,818,87.5,73.0,78.0,87.67,0,14.5,-9.670000000000002,1.0
Euroleague,2019-10-04,LDLC ASVEL,Olympiacos,82,63,LDLC ASVEL,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10,3,7,30.0,70.0,734,760,92.33,73.0,65.29,77.29,-26,19.33,-12.0,0.9657894736842105
Euroleague,2019-10-04,Valencia,CSKA Moscow,71,96,CSKA Moscow,10,5,5,50.0,50.0,818,854,93.0,86.0,70.6,84.8,-36,7.0,-14.200000000000003,0.9578454332552693,10,9,1,90.0,10.0,836,775,85.33,77.44,68.0,78.0,61,7.890000000000001,-10.0,1.0787096774193548
Euroleague,2019-10-03,FC Bayern München,AX Armani Exchange Milano,78,64,FC Bayern München,10,4,6,40.0,60.0,787,819,84.0,77.25,75.17,85.0,-32,6.75,-9.829999999999998,0.960927960927961,10,5,5,50.0,50.0,891,903,87.8,82.0,90.4,98.6,-12,5.799999999999997,-8.199999999999989,0.9867109634551495
Euroleague,2019-10-03,Panathinaikos,Crvena zvezda mts,87,82,Panathinaikos,10,6,4,60.0,40.0,812,760,87.0,74.0,72.5,79.0,52,13.0,-6.5,1.068421052631579,10,3,7,30.0,70.0,780,877,95.33,85.0,70.57,88.86,-97,10.329999999999998,-18.290000000000006,0.8893956670467503
Euroleague,2019-10-03,Real Madrid,Fenerbahce,81,77,Real Madrid,10,7,3,70.0,30.0,854,803,86.0,75.57,84.0,91.33,51,10.430000000000007,-7.329999999999998,1.0635118306351183,10,6,4,60.0,40.0,795,752,83.17,69.0,74.0,84.5,43,14.170000000000002,-10.5,1.0571808510638299
Euroleague,2019-10-03,Khimki Moscow Region,Maccabi Playtika Tel Aviv,89,83,Khimki Moscow Region,10,2,8,20.0,80.0,808,872,86.0,77.0,79.5,89.75,-64,9.0,-10.25,0.926605504587156,10,5,5,50.0,50.0,770,744,77.0,63.6,77.0,85.2,26,13.399999999999999,-8.200000000000003,1.0349462365591398
Euroleague,2019-05-19,Anadolu Efes,CSKA Moscow,83,91,CSKA Moscow,10,7,3,70.0,30.0,865,787,91.86,78.71,74.0,78.67,78,13.150000000000006,-4.670000000000002,1.099110546378653,10,8,2,80.0,20.0,822,770,84.62,76.75,72.5,78.0,52,7.8700000000000045,-5.5,1.0675324675324676
Euroleague,2019-05-19,Fenerbahce,Real Madrid,75,94,Real Madrid,10,7,3,70.0,30.0,808,740,83.86,70.86,73.67,81.33,68,13.0,-7.659999999999997,1.0918918918918918,10,7,3,70.0,30.0,861,814,87.0,77.14,84.0,91.33,47,9.86,-7.329999999999998,1.0577395577395576
Euroleague,2019-05-17,CSKA Moscow,Real Madrid,95,90,CSKA Moscow,10,8,2,80.0,20.0,828,775,85.38,77.38,72.5,78.0,53,8.0,-5.5,1.0683870967741935,10,7,3,70.0,30.0,841,796,87.0,77.14,77.33,85.33,45,9.86,-8.0,1.056532663316583
Euroleague,2019-05-17,Fenerbahce,Anadolu Efes,73,92,Anadolu Efes,10,7,3,70.0,30.0,821,749,83.86,70.86,78.0,84.33,72,13.0,-6.329999999999998,1.096128170894526,10,7,3,70.0,30.0,852,785,90.0,78.43,74.0,78.67,67,11.569999999999993,-4.670000000000002,1.0853503184713376
Euroleague,2019-05-01,Anadolu Efes,F.C. Barcelona,80,71,Anadolu Efes,10,7,3,70.0,30.0,864,784,91.71,78.29,74.0,78.67,80,13.419999999999987,-4.670000000000002,1.1020408163265305,10,5,5,50.0,50.0,786,795,85.4,73.0,71.8,86.0,-9,12.400000000000006,-14.200000000000003,0.9886792452830189
Euroleague,2019-04-26,F.C. Barcelona,Anadolu Efes,82,72,F.C. Barcelona,10,5,5,50.0,50.0,781,793,84.4,72.6,71.8,86.0,-12,11.800000000000011,-14.200000000000003,0.9848675914249685,10,7,3,70.0,30.0,858,786,91.71,78.29,72.0,79.33,72,13.419999999999987,-7.329999999999998,1.0916030534351144
Euroleague,2019-04-26,TD Systems Baskonia,CSKA Moscow,83,92,CSKA Moscow,10,5,5,50.0,50.0,815,799,86.0,73.0,77.0,86.8,16,13.0,-9.799999999999997,1.0200250312891115,10,8,2,80.0,20.0,833,773,86.0,77.12,72.5,78.0,60,8.879999999999995,-5.5,1.0776196636481241
Euroleague,2019-04-25,Zalgiris,Fenerbahce,82,99,Fenerbahce,10,7,3,70.0,30.0,782,749,87.0,75.29,57.67,74.0,33,11.709999999999994,-16.33,1.0440587449933245,10,7,3,70.0,30.0,806,733,81.71,68.57,78.0,84.33,73,13.14,-6.329999999999998,1.0995907230559345
Euroleague,2019-04-24,F.C. Barcelona,Anadolu Efes,68,102,Anadolu Efes,10,6,4,60.0,40.0,790,758,83.17,71.67,72.75,82.0,32,11.5,-9.25,1.04221635883905,10,7,3,70.0,30.0,831,783,87.86,77.86,72.0,79.33,48,10.0,-7.329999999999998,1.0613026819923372
Euroleague,2019-04-24,TD Systems Baskonia,CSKA Moscow,77,84,CSKA Moscow,10,5,5,50.0,50.0,805,792,86.0,73.0,75.0,85.4,13,13.0,-10.400000000000006,1.0164141414141414,10,8,2,80.0,20.0,856,781,88.88,78.12,72.5,78.0,75,10.759999999999991,-5.5,1.0960307298335468
Euroleague,2019-04-23,Panathinaikos,Real Madrid,82,89,Real Madrid,10,7,3,70.0,30.0,824,756,88.0,75.57,69.33,75.67,68,12.430000000000007,-6.340000000000003,1.08994708994709,10,7,3,70.0,30.0,843,792,87.29,76.57,77.33,85.33,51,10.720000000000013,-8.0,1.0643939393939394
Euroleague,2019-04-23,Zalgiris,Fenerbahce,57,66,Fenerbahce,10,8,2,80.0,20.0,809,759,86.62,75.38,58.0,78.0,50,11.240000000000009,-20.0,1.0658761528326746,10,7,3,70.0,30.0,837,751,86.14,71.14,78.0,84.33,86,15.0,-6.329999999999998,1.114513981358189
Euroleague,2019-04-19,Real Madrid,Panathinaikos,78,63,Real Madrid,10,6,4,60.0,40.0,843,811,88.83,78.83,77.5,84.5,32,10.0,-7.0,1.0394574599260173,10,7,3,70.0,30.0,827,763,88.0,75.57,70.33,78.0,64,12.430000000000007,-7.670000000000002,1.0838794233289646
Euroleague,2019-04-19,Anadolu Efes,F.C. Barcelona,72,74,F.C. Barcelona,10,8,2,80.0,20.0,852,783,88.5,77.38,72.0,82.0,69,11.120000000000005,-10.0,1.0881226053639848,10,6,4,60.0,40.0,794,758,83.83,71.67,72.75,82.0,36,12.159999999999997,-9.25,1.0474934036939314
Euroleague,2019-04-18,CSKA Moscow,TD Systems Baskonia,68,78,TD Systems Baskonia,10,9,1,90.0,10.0,870,781,88.11,78.11,77.0,78.0,89,10.0,-1.0,1.1139564660691421,10,5,5,50.0,50.0,803,792,85.6,73.0,75.0,85.4,11,12.599999999999994,-10.400000000000006,1.0138888888888888
Euroleague,2019-04-18,Fenerbahce,Zalgiris,80,82,Zalgiris,10,8,2,80.0,20.0,842,735,86.0,70.5,77.0,85.5,107,15.5,-8.5,1.145578231292517,10,7,3,70.0,30.0,799,757,87.29,74.71,62.67,78.0,42,12.580000000000013,-15.329999999999998,1.0554821664464993
Euroleague,2019-04-17,Real Madrid,Panathinaikos,75,72,Real Madrid,10,6,4,60.0,40.0,854,821,90.67,80.5,77.5,84.5,33,10.170000000000002,-7.0,1.0401948842874542,10,8,2,80.0,20.0,843,763,88.0,75.5,69.5,79.5,80,12.5,-10.0,1.1048492791612057
Euroleague,2019-04-17,Anadolu Efes,F.C. Barcelona,75,68,Anadolu Efes,10,7,3,70.0,30.0,852,803,90.43,78.71,73.0,84.0,49,11.720000000000013,-11.0,1.0610211706102117,10,7,3,70.0,30.0,802,738,82.71,69.29,74.33,84.33,64,13.419999999999987,-10.0,1.0867208672086721
Euroleague,2019-04-16,Fenerbahce,Zalgiris,76,43,Fenerbahce,10,7,3,70.0,30.0,852,782,87.43,74.43,80.0,87.0,70,13.0,-7.0,1.0895140664961638,10,7,3,70.0,30.0,820,755,87.29,74.71,69.67,77.33,65,12.580000000000013,-7.659999999999997,1.086092715231788
Euroleague,2019-04-16,CSKA Moscow,TD Systems Baskonia,94,68,CSKA Moscow,10,9,1,90.0,10.0,875,782,88.67,78.22,77.0,78.0,93,10.450000000000003,-1.0,1.118925831202046,10,6,4,60.0,40.0,832,771,87.5,73.0,76.75,83.25,61,14.5,-6.5,1.0791180285343709
Euroleague,2019-04-05,F.C. Barcelona,Khimki Moscow Region,83,74,F.C. Barcelona,10,6,4,60.0,40.0,795,748,82.67,68.5,74.75,84.25,47,14.170000000000002,-9.5,1.0628342245989304,10,2,8,20.0,80.0,794,860,86.0,77.0,77.75,88.25,-66,9.0,-10.5,0.9232558139534883
Euroleague,2019-04-05,Olympiacos,Darussafaka,99,74,Olympiacos,10,2,8,20.0,80.0,710,776,89.0,72.5,66.5,78.88,-66,16.5,-12.379999999999995,0.9149484536082474,10,3,7,30.0,70.0,754,866,87.67,82.33,70.14,88.43,-112,5.340000000000003,-18.290000000000006,0.8706697459584296
Euroleague,2019-04-05,FC Bayern München,Herbalife Gran Canaria,84,77,FC Bayern München,10,4,6,40.0,60.0,774,802,80.75,73.0,75.17,85.0,-28,7.75,-9.829999999999998,0.9650872817955112,10,2,8,20.0,80.0,770,892,87.0,65.5,74.5,95.12,-122,21.5,-20.620000000000005,0.8632286995515696
Euroleague,2019-04-05,Fenerbahce,Maccabi Playtika Tel Aviv,78,75,Fenerbahce,10,7,3,70.0,30.0,864,782,89.14,74.43,80.0,87.0,82,14.709999999999994,-7.0,1.104859335038363,10,6,4,60.0,40.0,779,741,78.17,65.5,77.5,87.0,38,12.670000000000002,-9.5,1.0512820512820513
Euroleague,2019-04-04,Real Madrid,Zalgiris,86,93,Zalgiris,10,7,3,70.0,30.0,860,812,90.86,81.0,74.67,81.67,48,9.86,-7.0,1.0591133004926108,10,6,4,60.0,40.0,797,749,86.33,72.83,69.75,78.0,48,13.5,-8.25,1.0640854472630175
Euroleague,2019-04-04,Panathinaikos,Buducnost VOLI,87,67,Panathinaikos,10,7,3,70.0,30.0,831,780,88.14,76.71,71.33,81.0,51,11.430000000000007,-9.670000000000002,1.0653846153846154,10,1,9,10.0,90.0,757,873,75.0,70.0,75.78,89.22,-116,5.0,-13.439999999999998,0.8671248568155785
Euroleague,2019-04-04,Anadolu Efes,AX Armani Exchange Milano,101,95,Anadolu Efes,10,6,4,60.0,40.0,835,800,88.67,76.0,75.75,86.0,35,12.670000000000002,-10.25,1.04375,10,6,4,60.0,40.0,876,872,86.5,80.0,89.25,98.0,4,6.5,-8.75,1.0045871559633028
Euroleague,2019-04-04,CSKA Moscow,TD Systems Baskonia,82,78,CSKA Moscow,10,9,1,90.0,10.0,877,780,88.89,78.0,77.0,78.0,97,10.89,-1.0,1.1243589743589744,10,6,4,60.0,40.0,829,769,87.5,73.0,76.0,82.75,60,14.5,-6.75,1.0780234070221066
Euroleague,2019-03-29,TD Systems Baskonia,Anadolu Efes,92,102,Anadolu Efes,10,7,3,70.0,30.0,817,742,86.43,73.29,70.67,76.33,75,13.14,-5.659999999999997,1.101078167115903,10,6,4,60.0,40.0,815,776,85.33,72.0,75.75,86.0,39,13.329999999999998,-10.25,1.050257731958763
Euroleague,2019-03-29,Khimki Moscow Region,CSKA Moscow,72,80,CSKA Moscow,10,2,8,20.0,80.0,779,851,86.0,77.0,75.88,87.12,-72,9.0,-11.240000000000009,0.9153936545240893,10,9,1,90.0,10.0,874,778,88.56,77.78,77.0,78.0,96,10.780000000000001,-1.0,1.1233933161953729
Euroleague,2019-03-29,Darussafaka,FC Bayern München,92,87,Darussafaka,10,2,8,20.0,80.0,730,861,85.5,80.0,69.88,87.62,-131,5.5,-17.74000000000001,0.8478513356562137,10,4,6,40.0,60.0,757,787,80.75,73.0,72.33,82.5,-30,7.75,-10.170000000000002,0.9618805590851334
Euroleague,2019-03-29,Olympiacos,Zalgiris,68,72,Zalgiris,10,3,7,30.0,70.0,713,761,83.0,67.33,66.29,79.86,-48,15.670000000000002,-13.569999999999993,0.9369250985545335,10,6,4,60.0,40.0,807,750,88.0,73.0,69.75,78.0,57,15.0,-8.25,1.076
Euroleague,2019-03-28,F.C. Barcelona,Buducnost VOLI,95,83,F.C. Barcelona,10,5,5,50.0,50.0,783,764,80.2,65.6,76.4,87.2,19,14.600000000000009,-10.799999999999997,1.024869109947644,10,2,8,20.0,80.0,747,838,74.0,65.0,74.88,88.5,-91,9.0,-13.620000000000005,0.8914081145584726
Euroleague,2019-03-28,AX Armani Exchange Milano,Fenerbahce,90,104,Fenerbahce,10,6,4,60.0,40.0,861,848,86.5,80.0,85.5,92.0,13,6.5,-6.5,1.0153301886792452,10,7,3,70.0,30.0,842,756,86.0,70.71,80.0,87.0,86,15.290000000000006,-7.0,1.1137566137566137
Euroleague,2019-03-28,Maccabi Playtika Tel Aviv,Herbalife Gran Canaria,90,55,Maccabi Playtika Tel Aviv,10,6,4,60.0,40.0,788,769,79.67,70.17,77.5,87.0,19,9.5,-9.5,1.024707412223667,10,2,8,20.0,80.0,779,884,87.0,65.5,75.62,94.12,-105,21.5,-18.5,0.8812217194570136
Euroleague,2019-03-28,Panathinaikos,Real Madrid,73,74,Real Madrid,10,7,3,70.0,30.0,827,788,88.14,76.71,70.0,83.67,39,11.430000000000007,-13.670000000000002,1.049492385786802,10,6,4,60.0,40.0,846,812,93.67,82.33,71.0,79.5,34,11.340000000000003,-8.5,1.041871921182266
Euroleague,2019-03-22,AX Armani Exchange Milano,Panathinaikos,83,95,Panathinaikos,10,6,4,60.0,40.0,865,846,86.5,80.0,86.5,91.5,19,6.5,-5.0,1.0224586288416075,10,6,4,60.0,40.0,800,784,87.0,75.67,69.5,82.5,16,11.329999999999998,-13.0,1.0204081632653061
Euroleague,2019-03-22,TD Systems Baskonia,Real Madrid,86,76,TD Systems Baskonia,10,7,3,70.0,30.0,814,732,86.0,71.86,70.67,76.33,82,14.14,-5.659999999999997,1.1120218579234973,10,7,3,70.0,30.0,864,804,93.71,81.71,69.33,77.33,60,12.0,-8.0,1.0746268656716418
Euroleague,2019-03-22,Zalgiris,Darussafaka,94,67,Zalgiris,10,5,5,50.0,50.0,774,761,86.8,74.2,68.0,78.0,13,12.599999999999994,-10.0,1.0170827858081473,10,2,8,20.0,80.0,737,842,85.5,80.0,70.75,85.25,-105,5.5,-14.5,0.8752969121140143
Euroleague,2019-03-22,Khimki Moscow Region,Maccabi Playtika Tel Aviv,71,76,Maccabi Playtika Tel Aviv,10,2,8,20.0,80.0,780,856,86.0,77.0,76.0,87.75,-76,9.0,-11.75,0.9112149532710281,10,6,4,60.0,40.0,805,774,82.5,71.0,77.5,87.0,31,11.5,-9.5,1.0400516795865633
Euroleague,2019-03-21,Herbalife Gran Canaria,Olympiacos,90,67,Herbalife Gran Canaria,10,1,9,10.0,90.0,755,900,84.0,64.0,74.56,92.89,-145,20.0,-18.33,0.8388888888888889,10,3,7,30.0,70.0,724,765,83.0,67.33,67.86,80.43,-41,15.670000000000002,-12.570000000000007,0.9464052287581699
Euroleague,2019-03-21,FC Bayern München,F.C. Barcelona,73,71,FC Bayern München,10,4,6,40.0,60.0,777,803,85.75,77.0,72.33,82.5,-26,8.75,-10.170000000000002,0.9676214196762142,10,6,4,60.0,40.0,791,759,80.0,66.0,77.75,90.75,32,14.0,-13.0,1.0421607378129116
Euroleague,2019-03-21,Buducnost VOLI,Anadolu Efes,84,91,Anadolu Efes,10,3,7,30.0,70.0,738,821,74.33,68.0,73.57,88.14,-83,6.329999999999998,-14.570000000000007,0.8989037758830695,10,6,4,60.0,40.0,805,764,83.67,70.0,75.75,86.0,41,13.670000000000002,-10.25,1.0536649214659686
Euroleague,2019-03-21,CSKA Moscow,Fenerbahce,70,68,CSKA Moscow,10,8,2,80.0,20.0,880,803,90.88,79.0,76.5,85.5,77,11.879999999999995,-9.0,1.095890410958904,10,8,2,80.0,20.0,852,747,85.0,69.5,86.0,95.5,105,15.5,-9.5,1.140562248995984
Euroleague,2019-03-20,Maccabi Playtika Tel Aviv,Zalgiris,83,85,Zalgiris,10,7,3,70.0,30.0,803,765,82.29,71.71,75.67,87.67,38,10.580000000000013,-12.0,1.0496732026143791,10,4,6,40.0,60.0,747,757,87.25,72.0,66.33,78.17,-10,15.25,-11.840000000000003,0.9867899603698811
Euroleague,2019-03-20,Panathinaikos,TD Systems Baskonia,72,70,Panathinaikos,10,6,4,60.0,40.0,805,781,87.83,75.17,69.5,82.5,24,12.659999999999997,-13.0,1.030729833546735,10,7,3,70.0,30.0,831,751,86.0,71.86,76.33,82.67,80,14.14,-6.340000000000003,1.1065246338215713
Euroleague,2019-03-20,Darussafaka,Khimki Moscow Region,91,85,Darussafaka,10,1,9,10.0,90.0,711,837,80.0,75.0,70.11,84.67,-126,5.0,-14.560000000000002,0.8494623655913979,10,3,7,30.0,70.0,779,843,85.33,77.33,74.71,87.29,-64,8.0,-12.580000000000013,0.9240806642941874
Euroleague,2019-03-20,Real Madrid,AX Armani Exchange Milano,92,89,Real Madrid,10,7,3,70.0,30.0,847,782,91.29,78.57,69.33,77.33,65,12.720000000000013,-8.0,1.0831202046035806,10,6,4,60.0,40.0,861,844,86.5,80.0,85.5,91.0,17,6.5,-5.5,1.0201421800947867
Euroleague,2019-03-19,F.C. Barcelona,Herbalife Gran Canaria,93,64,F.C. Barcelona,10,6,4,60.0,40.0,788,780,79.5,69.5,77.75,90.75,8,10.0,-13.0,1.0102564102564102,10,1,9,10.0,90.0,758,882,84.0,64.0,74.89,90.89,-124,20.0,-16.0,0.8594104308390023
Euroleague,2019-03-19,Olympiacos,FC Bayern München,89,69,Olympiacos,10,3,7,30.0,70.0,726,783,83.67,73.33,67.86,80.43,-57,10.340000000000003,-12.570000000000007,0.9272030651340997,10,4,6,40.0,60.0,775,791,85.75,77.0,72.0,80.5,-16,8.75,-8.5,0.9797724399494311
