League,Day,Team 1,Team 2,Score
Euroleague,"Jan 30, 2003",Panathinaikos,TD Systems Baskonia,86 - 83
Euroleague,"Jan 30, 2003",OnSharing Siena,Unicaja Malaga,73 - 79
Euroleague,"Jan 30, 2003",Maccabi Playtika Tel Aviv,KK Union Olimpija Ljubljana,69 - 60
Euroleague,"Jan 30, 2003",Zalgiris,Buducnost VOLI,101 - 85
Euroleague,"Jan 30, 2003",WKS Slask Wroclaw,Partizan NIS,83 - 74
Euroleague,"Jan 30, 2003",Virtus Segafredo Bologna,Trabzonspor,68 - 88
Euroleague,"Jan 30, 2003",Real Madrid,CSKA Moscow,80 - 93
Euroleague,"Jan 30, 2003",LDLC ASVEL,Olympiacos,85 - 74
Euroleague,"Feb 5, 2003",Buducnost VOLI,Maccabi Playtika Tel Aviv,80 - 89
Euroleague,"Feb 5, 2003",KK Union Olimpija Ljubljana,OnSharing Siena,94 - 92
Euroleague,"Feb 5, 2003",Unicaja Malaga,Panathinaikos,69 - 75
Euroleague,"Feb 5, 2003",LDLC ASVEL,Partizan NIS,104 - 103
Euroleague,"Feb 5, 2003",Olympiacos,Real Madrid,71 - 68
Euroleague,"Feb 5, 2003",CSKA Moscow,Virtus Segafredo Bologna,80 - 65
Euroleague,"Feb 5, 2003",Trabzonspor,WKS Slask Wroclaw,79 - 70
Euroleague,"Feb 5, 2003",Pau-Lacq-Orthez,Alba Berlin,97 - 82
Euroleague,"Feb 5, 2003",AEK Athens,Anadolu Efes,64 - 81
Euroleague,"Feb 5, 2003",Fortitudo Lavoropiù Bologna,Benetton Treviso,82 - 75
Euroleague,"Feb 5, 2003",F.C. Barcelona,Cibona,104 - 82
Euroleague,"Feb 5, 2003",Zalgiris,TD Systems Baskonia,88 - 67
Euroleague,"Feb 13, 2003",Alba Berlin,F.C. Barcelona,66 - 80
Euroleague,"Feb 13, 2003",Cibona,Fortitudo Lavoropiù Bologna,89 - 83
Euroleague,"Feb 13, 2003",Benetton Treviso,AEK Athens,72 - 59
Euroleague,"Feb 13, 2003",Anadolu Efes,Pau-Lacq-Orthez,69 - 71
Euroleague,"Feb 13, 2003",TD Systems Baskonia,Unicaja Malaga,79 - 63
Euroleague,"Feb 13, 2003",Panathinaikos,KK Union Olimpija Ljubljana,65 - 63
Euroleague,"Feb 13, 2003",OnSharing Siena,Buducnost VOLI,112 - 49
Euroleague,"Feb 13, 2003",Maccabi Playtika Tel Aviv,Zalgiris,76 - 71
Euroleague,"Feb 13, 2003",Partizan NIS,Trabzonspor,86 - 90
Euroleague,"Feb 13, 2003",WKS Slask Wroclaw,CSKA Moscow,73 - 84
Euroleague,"Feb 13, 2003",Virtus Segafredo Bologna,Olympiacos,73 - 77
Euroleague,"Feb 13, 2003",Real Madrid,LDLC ASVEL,77 - 85
Euroleague,"Feb 26, 2003",Unicaja Malaga,CSKA Moscow,76 - 95
Euroleague,"Feb 26, 2003",Anadolu Efes,Cibona,68 - 62
Euroleague,"Feb 26, 2003",OnSharing Siena,Trabzonspor,84 - 79
Euroleague,"Feb 26, 2003",Panathinaikos,Fortitudo Lavoropiù Bologna,81 - 67
Euroleague,"Feb 26, 2003",Virtus Segafredo Bologna,Maccabi Playtika Tel Aviv,73 - 83
Euroleague,"Feb 26, 2003",Benetton Treviso,TD Systems Baskonia,81 - 68
Euroleague,"Feb 26, 2003",KK Union Olimpija Ljubljana,Olympiacos,72 - 74
Euroleague,"Feb 26, 2003",F.C. Barcelona,LDLC ASVEL,85 - 77
Euroleague,"Mar 5, 2003",CSKA Moscow,Cibona,79 - 69
Euroleague,"Mar 5, 2003",Unicaja Malaga,Anadolu Efes,74 - 75
Euroleague,"Mar 5, 2003",Trabzonspor,Fortitudo Lavoropiù Bologna,69 - 75
Euroleague,"Mar 5, 2003",OnSharing Siena,Panathinaikos,82 - 76
Euroleague,"Mar 5, 2003",Maccabi Playtika Tel Aviv,TD Systems Baskonia,100 - 77
Euroleague,"Mar 5, 2003",Virtus Segafredo Bologna,Benetton Treviso,70 - 82
Euroleague,"Mar 5, 2003",Olympiacos,LDLC ASVEL,69 - 59
Euroleague,"Mar 5, 2003",KK Union Olimpija Ljubljana,F.C. Barcelona,72 - 69
Euroleague,"Mar 19, 2003",Anadolu Efes,CSKA Moscow,71 - 69
Euroleague,"Mar 19, 2003",Cibona,Unicaja Malaga,88 - 81
Euroleague,"Mar 19, 2003",Panathinaikos,Trabzonspor,78 - 74
Euroleague,"Mar 19, 2003",Fortitudo Lavoropiù Bologna,OnSharing Siena,70 - 85
Euroleague,"Mar 19, 2003",Benetton Treviso,Maccabi Playtika Tel Aviv,93 - 80
Euroleague,"Mar 19, 2003",TD Systems Baskonia,Virtus Segafredo Bologna,93 - 73
Euroleague,"Mar 19, 2003",F.C. Barcelona,Olympiacos,80 - 77
Euroleague,"Mar 19, 2003",LDLC ASVEL,KK Union Olimpija Ljubljana,77 - 78
Euroleague,"Mar 26, 2003",CSKA Moscow,Unicaja Malaga,89 - 70
Euroleague,"Mar 26, 2003",Cibona,Anadolu Efes,82 - 75
Euroleague,"Mar 26, 2003",Trabzonspor,OnSharing Siena,80 - 92
Euroleague,"Mar 26, 2003",Fortitudo Lavoropiù Bologna,Panathinaikos,88 - 63
Euroleague,"Mar 26, 2003",Maccabi Playtika Tel Aviv,Virtus Segafredo Bologna,98 - 71
Euroleague,"Mar 26, 2003",TD Systems Baskonia,Benetton Treviso,75 - 84
Euroleague,"Mar 26, 2003",Olympiacos,KK Union Olimpija Ljubljana,73 - 61
Euroleague,"Mar 26, 2003",LDLC ASVEL,F.C. Barcelona,68 - 77
Euroleague,"Apr 10, 2003",CSKA Moscow,Anadolu Efes,66 - 54
Euroleague,"Apr 10, 2003",Unicaja Malaga,Cibona,95 - 87
Euroleague,"Apr 10, 2003",Trabzonspor,Panathinaikos,92 - 73
Euroleague,"Apr 10, 2003",OnSharing Siena,Fortitudo Lavoropiù Bologna,64 - 68
Euroleague,"Apr 10, 2003",Maccabi Playtika Tel Aviv,Benetton Treviso,83 - 84
Euroleague,"Apr 10, 2003",Virtus Segafredo Bologna,TD Systems Baskonia,85 - 110
Euroleague,"Apr 10, 2003",Olympiacos,F.C. Barcelona,55 - 58
Euroleague,"Apr 10, 2003",KK Union Olimpija Ljubljana,LDLC ASVEL,87 - 66
Euroleague,"Apr 16, 2003",Cibona,CSKA Moscow,59 - 101
Euroleague,"Apr 16, 2003",Anadolu Efes,Unicaja Malaga,82 - 78
Euroleague,"Apr 16, 2003",Fortitudo Lavoropiù Bologna,Trabzonspor,82 - 86
Euroleague,"Apr 16, 2003",Panathinaikos,OnSharing Siena,111 - 103
Euroleague,"Apr 16, 2003",TD Systems Baskonia,Maccabi Playtika Tel Aviv,79 - 93
Euroleague,"Apr 16, 2003",Benetton Treviso,Virtus Segafredo Bologna,98 - 76
Euroleague,"Apr 16, 2003",LDLC ASVEL,Olympiacos,89 - 79
Euroleague,"Apr 16, 2003",F.C. Barcelona,KK Union Olimpija Ljubljana,79 - 75
Euroleague,"May 9, 2003",OnSharing Siena,Benetton Treviso,62 - 65
Euroleague,"May 9, 2003",F.C. Barcelona,CSKA Moscow,76 - 71
Euroleague,"May 11, 2003",OnSharing Siena,CSKA Moscow,79 - 78
Euroleague,"May 11, 2003",F.C. Barcelona,Benetton Treviso,76 - 65
